ticker,expiration,contractSymbol,strike,price,bid,midPrice,score,impliedVolatility
AMZN,2026-02-09T21:00:00+00:00,AMZN260209P00195000,195.0,0.09,0.08,0.095,29.042974868637327,0.45508357421875
AMZN,2026-02-09T21:00:00+00:00,AMZN260209C00237500,237.5,0.04,0.02,0.03,-28.06011361815177,0.5546919531250001
AMZN,2026-02-09T21:00:00+00:00,AMZN260209C00222500,222.5,0.2,0.2,0.21000000000000002,-27.18547119229367,0.4067442138671875
AMZN,2026-02-11T21:00:00+00:00,AMZN260211C00255000,255.0,0.03,0.03,0.035,-24.485204239624743,0.6562534375000001
AMZN,2026-02-09T21:00:00+00:00,AMZN260209P00202500,202.5,0.4,0.39,0.395,23.70257977415572,0.35742830078125
AMZN,2026-02-09T21:00:00+00:00,AMZN260209C00220000,220.0,0.32,0.31,0.325,-21.993299414920475,0.38184211914062494
AMZN,2026-02-11T21:00:00+00:00,AMZN260211P00180000,180.0,0.04,0.03,0.035,21.708661357712455,0.5546919531250001
AMZN,2026-02-11T21:00:00+00:00,AMZN260211C00247500,247.5,0.07,0.06,0.07,-17.390932191196466,0.6171913281250001
AMZN,2026-02-11T21:00:00+00:00,AMZN260211C00235000,235.0,0.2,0.17,0.18,-16.8546608268856,0.5185595019531251
AMZN,2026-02-09T21:00:00+00:00,AMZN260209C00217500,217.5,0.54,0.51,0.525,-16.671816051703896,0.35767243896484374
AMZN,2026-02-11T21:00:00+00:00,AMZN260211C00250000,250.0,0.05,0.04,0.05500000000000001,-16.514849935176812,0.63086306640625
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00260000,260.0,0.07,0.06,0.065,-16.450614369868383,0.648441015625
AMZN,2026-02-09T21:00:00+00:00,AMZN260209P00180000,180.0,0.01,0.01,0.025,16.215636442710547,0.6875031250000001
AMZN,2026-02-09T21:00:00+00:00,AMZN260209C00245000,245.0,0.03,0.01,0.02,-15.154982395646027,0.648441015625
AMZN,2026-02-09T21:00:00+00:00,AMZN260209C00247500,247.5,0.02,0.01,0.02,-15.132786633317604,0.6875031250000001
AMZN,2026-02-09T21:00:00+00:00,AMZN260209P00205000,205.0,0.76,0.71,0.73,15.050713009082095,0.3442448388671875
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00290000,290.0,0.02,0.02,0.025,-14.751008805669267,0.8437515624999999
AMZN,2026-02-11T21:00:00+00:00,AMZN260211C00242500,242.5,0.1,0.08,0.1,-14.20906053077606,0.5800823242187501
AMZN,2026-02-09T21:00:00+00:00,AMZN260209C00232500,232.5,0.06,0.03,0.09,-13.96728408989987,0.5488326367187502
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00265000,265.0,0.05,0.04,0.05,-13.85051449168356,0.6777375976562501
AMZN,2026-02-11T21:00:00+00:00,AMZN260211P00185000,185.0,0.04,0.04,0.05,13.15769980008635,0.5019581054687501
AMZN,2026-02-13T21:00:00+00:00,AMZN260213P00175000,175.0,0.04,0.03,0.04,12.477890160414798,0.5546919531250001
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00285000,285.0,0.02,0.02,0.03,-12.223904870397202,0.8125018749999999
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00255000,255.0,0.09,0.07,0.085,-12.030103029297445,0.6191444335937502
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00275000,275.0,0.04,0.03,0.04,-12.01511588958689,0.7539087109375
AMZN,2026-02-13T21:00:00+00:00,AMZN260213P00185000,185.0,0.08,0.09,0.095,11.83584925740784,0.4580132324218751
AMZN,2026-02-09T21:00:00+00:00,AMZN260209C00215000,215.0,0.91,0.87,0.895,-11.646518088107543,0.340826904296875
AMZN,2026-02-11T21:00:00+00:00,AMZN260211P00195000,195.0,0.23,0.22,0.235,11.150430323476547,0.414068359375
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00280000,280.0,0.02,0.02,0.03,-11.103255788474302,0.773439765625
AMZN,2026-02-11T21:00:00+00:00,AMZN260211C00230000,230.0,0.28,0.27,0.28,-11.080196037825612,0.47949739257812496
AMZN,2026-02-11T21:00:00+00:00,AMZN260211C00260000,260.0,0.02,0.01,0.025,-11.005979618105833,0.6875031250000001
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00282500,282.5,0.03,0.02,0.03,-10.433652565090297,0.7929708203125
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00277500,277.5,0.04,0.02,0.03,-10.427829250763407,0.7500025
AMZN,2026-02-11T21:00:00+00:00,AMZN260211C00265000,265.0,0.03,0.01,0.025,-10.318039500965764,0.7421900781249999
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00245000,245.0,0.16,0.15,0.175,-10.167046039841463,0.5664105859375
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00300000,300.0,0.01,0.01,0.015,-10.12344131205955,0.87500125
AMZN,2026-02-11T21:00:00+00:00,AMZN260211C00232500,232.5,0.24,0.21,0.22499999999999998,-9.995636938319384,0.5048877636718749
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00240000,240.0,0.21,0.2,0.22,-9.933058010495081,0.523442265625
AMZN,2026-02-11T21:00:00+00:00,AMZN260211P00197500,197.5,0.32,0.35,0.365,9.905778727346815,0.39600213378906257
AMZN,2026-02-13T21:00:00+00:00,AMZN260213P00190000,190.0,0.18,0.19,0.2,9.51825726984591,0.4282283740234375
AMZN,2026-02-11T21:00:00+00:00,AMZN260211P00175000,175.0,0.01,0.01,0.02,9.49239751144197,0.6015664843750002
AMZN,2026-02-13T21:00:00+00:00,AMZN260213C00250000,250.0,0.11,0.09,0.12,-9.475990491955587,0.5927775097656252
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00162500,162.5,0.04,0.04,0.045,58.27829453479101,0.648441015625
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00165000,165.0,0.05,0.05,0.055,55.17347523413457,0.6015664843750002
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00167500,167.5,0.08,0.08,0.08499999999999999,50.10600062717695,0.570316796875
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00160000,160.0,0.04,0.03,0.035,49.426248675146724,0.6953155468750001
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00170000,170.0,0.11,0.1,0.10500000000000001,45.8503389954766,0.51758294921875
NVDA,2026-02-09T21:00:00+00:00,NVDA260209C00200000,200.0,0.04,0.03,0.035,-42.16191435393053,0.39063109375
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00172500,172.5,0.15,0.14,0.15000000000000002,33.44071553282222,0.481450498046875
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00155000,155.0,0.03,0.02,0.025,32.99938876610479,0.7929708203125
NVDA,2026-02-09T21:00:00+00:00,NVDA260209C00195000,195.0,0.14,0.12,0.125,-32.87097196852645,0.34278000976562495
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00157500,157.5,0.03,0.02,0.03,31.119590553946786,0.7421900781249999
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00175000,175.0,0.22,0.21,0.22,29.7130897628273,0.437505625
NVDA,2026-02-09T21:00:00+00:00,NVDA260209C00197500,197.5,0.06,0.05,0.060000000000000005,-27.72048198065654,0.367193828125
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00140000,140.0,0.03,0.03,0.035,26.12254638357982,0.9570316796874999
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00177500,177.5,0.35,0.34,0.345,24.713852927572123,0.39453730468750003
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00135000,135.0,0.02,0.02,0.025,23.96954488321066,1.0312548437500002
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00150000,150.0,0.06,0.06,0.07,22.355755045029902,0.8105487695312499
NVDA,2026-02-09T21:00:00+00:00,NVDA260209C00192500,192.5,0.27,0.26,0.27,-21.746607478263964,0.32910827148437494
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00155000,155.0,0.1,0.1,0.10500000000000001,19.946439723573043,0.7421900781249999
NVDA,2026-02-13T21:00:00+00:00,NVDA260213P00105000,105.0,0.02,0.02,0.025,19.469190641752395,1.484377578125
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00145000,145.0,0.03,0.03,0.04,18.176027609481025,0.85937640625
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00160000,160.0,0.16,0.16,0.16999999999999998,18.174283487265843,0.6796907031250001
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00162500,162.5,0.2,0.2,0.21000000000000002,17.51005909393187,0.6425816992187501
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00157500,157.5,0.11,0.12,0.13,17.391260820857664,0.7070341796875
NVDA,2026-02-13T21:00:00+00:00,NVDA260213P00125000,125.0,0.02,0.02,0.025,16.90722797571407,1.0625046875000002
NVDA,2026-02-13T21:00:00+00:00,NVDA260213P00145000,145.0,0.07,0.07,0.07500000000000001,16.850807664165217,0.789064609375
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00180000,180.0,0.62,0.57,0.585,16.83109678666132,0.362311064453125
NVDA,2026-02-13T21:00:00+00:00,NVDA260213P00140000,140.0,0.05,0.05,0.055,16.790524774320712,0.851563984375
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00150000,150.0,0.02,0.01,0.015,16.247231425067017,0.87500125
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00165000,165.0,0.24,0.26,0.27,15.91633784742995,0.6113320117187502
NVDA,2026-02-13T21:00:00+00:00,NVDA260213P00150000,150.0,0.11,0.11,0.11499999999999999,15.512851387675022,0.73437765625
NVDA,2026-02-13T21:00:00+00:00,NVDA260213P00157500,157.5,0.22,0.23,0.235,14.70116623866472,0.6621127539062501
NVDA,2026-02-09T21:00:00+00:00,NVDA260209C00190000,190.0,0.58,0.57,0.585,-14.544991472505785,0.3188544677734374
NVDA,2026-02-11T21:00:00+00:00,NVDA260211C00210000,210.0,0.04,0.03,0.035,-14.537404975472388,0.46484910156250003
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00167500,167.5,0.33,0.35,0.355,14.426515854849054,0.5805706005859376
NVDA,2026-02-11T21:00:00+00:00,NVDA260211C00202500,202.5,0.12,0.11,0.11499999999999999,-14.030481946929429,0.40918559570312496
NVDA,2026-02-13T21:00:00+00:00,NVDA260213P00135000,135.0,0.03,0.03,0.04,13.949130383834266,0.914063359375
NVDA,2026-02-11T21:00:00+00:00,NVDA260211C00207500,207.5,0.05,0.04,0.045,-13.817435062739431,0.437505625
NVDA,2026-02-09T21:00:00+00:00,NVDA260209C00202500,202.5,0.02,0.01,0.015,-13.70642469630865,0.4062559375
NVDA,2026-02-11T21:00:00+00:00,NVDA260211C00200000,200.0,0.19,0.18,0.185,-13.661279025165049,0.39551385742187506
NVDA,2026-02-09T21:00:00+00:00,NVDA260209C00205000,205.0,0.03,0.01,0.015,-13.615163570949552,0.45313046875
NVDA,2026-02-13T21:00:00+00:00,NVDA260213P00160000,160.0,0.29,0.29,0.295,13.294391958134696,0.6357458300781251
NVDA,2026-02-13T21:00:00+00:00,NVDA260213P00155000,155.0,0.18,0.18,0.19,13.11593751842458,0.6894562304687502
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00170000,170.0,0.47,0.46,0.47,12.86364516428185,0.5502974658203126
NVDA,2026-02-09T21:00:00+00:00,NVDA260209P00182500,182.5,1.12,1.05,1.0550000000000002,11.886138998290479,0.33350275878906255
NVDA,2026-02-11T21:00:00+00:00,NVDA260211C00212500,212.5,0.03,0.02,0.025,-11.875705480914524,0.48438015625
NVDA,2026-02-13T21:00:00+00:00,NVDA260213P00130000,130.0,0.03,0.02,0.03,11.818267052010027,0.98437515625
NVDA,2026-02-11T21:00:00+00:00,NVDA260211C00205000,205.0,0.08,0.06,0.07,-11.707522192528144,0.42578699218750005
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00172500,172.5,0.63,0.62,0.625,11.162946870338683,0.5190477783203125
NVDA,2026-02-11T21:00:00+00:00,NVDA260211C00220000,220.0,0.04,0.01,0.015,-11.155696826604675,0.5468795312500001
NVDA,2026-02-11T21:00:00+00:00,NVDA260211P00125000,125.0,0.01,0.01,0.015,11.00647854473318,1.1875040625
META,2026-02-09T21:00:00+00:00,META260209P00615000,615.0,0.14,0.13,0.14500000000000002,58.27829453479101,0.38867798828125
META,2026-02-09T21:00:00+00:00,META260209P00625000,625.0,0.27,0.27,0.28500000000000003,57.61767453982368,0.34961587890624996
META,2026-02-09T21:00:00+00:00,META260209C00700000,700.0,0.13,0.12,0.14,-57.06007884371624,0.31153032226562494
META,2026-02-09T21:00:00+00:00,META260209P00620000,620.0,0.18,0.18,0.2,56.32391843011377,0.370123486328125
META,2026-02-09T21:00:00+00:00,META260209P00610000,610.0,0.09,0.08,0.1,56.31097852737334,0.40918559570312496
META,2026-02-09T21:00:00+00:00,META260209C00710000,710.0,0.07,0.05,0.065,-56.202329860038205,0.340826904296875
META,2026-02-09T21:00:00+00:00,META260209C00695000,695.0,0.19,0.18,0.195,-55.317016775912485,0.29053443847656246
META,2026-02-09T21:00:00+00:00,META260209C00702500,702.5,0.14,0.1,0.115,-54.50484685525447,0.317389638671875
META,2026-02-09T21:00:00+00:00,META260209P00617500,617.5,0.16,0.15,0.16499999999999998,54.29176212261976,0.37695935546875
META,2026-02-09T21:00:00+00:00,META260209C00715000,715.0,0.05,0.04,0.05500000000000001,-53.5201683805741,0.36426416992187505
META,2026-02-09T21:00:00+00:00,META260209P00612500,612.5,0.12,0.1,0.12000000000000001,53.27036677947557,0.39942006835937505
META,2026-02-09T21:00:00+00:00,META260209P00622500,622.5,0.21,0.22,0.24,52.16651719189026,0.36084623535156246
META,2026-02-09T21:00:00+00:00,META260209P00627500,627.5,0.29,0.32,0.33499999999999996,52.166031233200705,0.3391179370117187
META,2026-02-09T21:00:00+00:00,META260209C00705000,705.0,0.09,0.08,0.1,-51.42620151295095,0.32910827148437494
META,2026-02-09T21:00:00+00:00,META260209C00692500,692.5,0.26,0.23,0.25,-50.90298327039987,0.28565167480468745
META,2026-02-09T21:00:00+00:00,META260209P00630000,630.0,0.37,0.39,0.41000000000000003,50.22726345558275,0.33179379150390625
META,2026-02-09T21:00:00+00:00,META260209C00707500,707.5,0.07,0.07,0.09,-46.957031110611766,0.340826904296875
META,2026-02-09T21:00:00+00:00,META260209P00590000,590.0,0.1,0.03,0.065,44.69454747714335,0.5117236328125
META,2026-02-09T21:00:00+00:00,META260209C00690000,690.0,0.34,0.29,0.31999999999999995,-43.55685115022077,0.28125718749999995
META,2026-02-09T21:00:00+00:00,META260209P00607500,607.5,0.09,0.06,0.08499999999999999,42.674806258602906,0.42188078125
META,2026-02-09T21:00:00+00:00,META260209P00635000,635.0,0.61,0.59,0.615,42.57128586830129,0.3154365332031249
META,2026-02-09T21:00:00+00:00,META260209C00697500,697.5,0.18,0.14,0.165,-41.83102964589872,0.30274134765625
META,2026-02-09T21:00:00+00:00,META260209C00712500,712.5,0.09,0.05,0.07,-41.82773069612751,0.36133451171875
META,2026-02-09T21:00:00+00:00,META260209C00720000,720.0,0.07,0.03,0.05,-41.6861141502552,0.39258419921875
META,2026-02-09T21:00:00+00:00,META260209C00735000,735.0,0.02,0.02,0.03,-41.582145696508995,0.445318046875
META,2026-02-09T21:00:00+00:00,META260209P00632500,632.5,0.4,0.48,0.505,41.26513852686779,0.3244696459960937
META,2026-02-09T21:00:00+00:00,META260209C00685000,685.0,0.56,0.51,0.53,-41.226044934906206,0.26807372558593745
META,2026-02-09T21:00:00+00:00,META260209C00687500,687.5,0.4,0.38,0.4,-40.42876137462025,0.2722240747070312
META,2026-02-09T21:00:00+00:00,META260209P00640000,640.0,0.9,0.91,0.9450000000000001,35.223870902974866,0.3011544494628906
META,2026-02-09T21:00:00+00:00,META260209P00637500,637.5,0.7,0.73,0.755,34.87429398532982,0.30713583496093744
META,2026-02-09T21:00:00+00:00,META260209C00682500,682.5,0.72,0.67,0.7,-32.85385502774684,0.2650219982910156
META,2026-02-09T21:00:00+00:00,META260209C00680000,680.0,0.92,0.9,0.9299999999999999,-32.33049013573685,0.2618482019042969
META,2026-02-09T21:00:00+00:00,META260209P00642500,642.5,1.13,1.13,1.17,30.2648140443091,0.2937082348632812
META,2026-02-09T21:00:00+00:00,META260209C00750000,750.0,0.01,0.01,0.030000000000000002,-29.823388671580748,0.50586431640625
META,2026-02-09T21:00:00+00:00,META260209P00645000,645.0,1.44,1.43,1.475,26.609476768390692,0.2880930566406249
META,2026-02-11T21:00:00+00:00,META260211C00720000,720.0,0.29,0.27,0.29000000000000004,-25.17257727386556,0.3754945263671875
META,2026-02-09T21:00:00+00:00,META260209C00677500,677.5,1.29,1.19,1.2349999999999999,-24.127446586621968,0.2603833728027344
META,2026-02-09T21:00:00+00:00,META260209P00605000,605.0,0.14,0.03,0.06,24.044048135132957,0.42774009765625004
META,2026-02-13T21:00:00+00:00,META260213P00560000,560.0,0.28,0.24,0.255,23.83604126817717,0.5561567822265626
META,2026-02-13T21:00:00+00:00,META260213P00575000,575.0,0.46,0.38,0.405,23.623272508381596,0.5136767382812499
META,2026-02-13T21:00:00+00:00,META260213P00520000,520.0,0.05,0.05,0.065,23.50617991045861,0.6543003320312502
META,2026-02-09T21:00:00+00:00,META260209C00760000,760.0,0.01,0.01,0.02,-23.46276171191073,0.5312546875
META,2026-02-11T21:00:00+00:00,META260211P00577500,577.5,0.16,0.14,0.17,23.348033466412275,0.5205126074218749
META,2026-02-13T21:00:00+00:00,META260213P00550000,550.0,0.18,0.17,0.195,22.91506327449926,0.586918193359375
META,2026-02-09T21:00:00+00:00,META260209P00647500,647.5,1.75,1.81,1.855,22.780817969626675,0.28247787841796873
META,2026-02-11T21:00:00+00:00,META260211P00600000,600.0,0.42,0.39,0.42000000000000004,22.367053685179613,0.45654840332031255
META,2026-02-13T21:00:00+00:00,META260213P00565000,565.0,0.3,0.27,0.30000000000000004,22.36604194221418,0.5429733203125001
META,2026-02-13T21:00:00+00:00,META260213P00570000,570.0,0.35,0.32,0.345,22.074577641052322,0.5278367529296876
META,2026-02-09T21:00:00+00:00,META260209C00675000,675.0,1.69,1.6,1.645,-21.85478115933711,0.25928475097656256
META,2026-02-13T21:00:00+00:00,META260213P00500000,500.0,0.09,0.03,0.045,21.793875783972865,0.7226590234375
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00370000,370.0,0.05,0.04,0.045,58.27829453479101,0.48828636718750007
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00372500,372.5,0.06,0.05,0.055,53.7156352274477,0.47070841796875
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00380000,380.0,0.09,0.08,0.08499999999999999,52.98648769418497,0.4101621484375
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00445000,445.0,0.06,0.05,0.055,-51.635522547295224,0.38477177734374995
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00450000,450.0,0.04,0.03,0.035,-49.71272606703006,0.4101621484375
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00360000,360.0,0.03,0.03,0.035,49.1875600855083,0.5742230078125
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00440000,440.0,0.09,0.09,0.095,-48.243713415861826,0.3632876171875
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00382500,382.5,0.11,0.1,0.10500000000000001,46.75632201798873,0.39160764648437496
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00442500,442.5,0.07,0.06,0.065,-46.245087944099,0.36914693359375
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00385000,385.0,0.13,0.13,0.135,45.558104825710046,0.375982802734375
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00365000,365.0,0.03,0.03,0.035,45.19640701883038,0.5214891601562499
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00437500,437.5,0.13,0.12,0.125,-43.12423937769215,0.35156898437499995
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00367500,367.5,0.04,0.03,0.04,42.88043467104708,0.5039112109375
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00375000,375.0,0.07,0.05,0.060000000000000005,41.739385566810746,0.45313046875
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00377500,377.5,0.08,0.06,0.07,41.090446441485796,0.43164630859375
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00387500,387.5,0.18,0.17,0.175,40.21164100975349,0.35986968261718744
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00435000,435.0,0.19,0.18,0.185,-39.4367721437338,0.3461979443359374
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00390000,390.0,0.23,0.23,0.24,36.00732917829427,0.348639326171875
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00432500,432.5,0.27,0.26,0.265,-33.84443839124145,0.3398503515625
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00447500,447.5,0.05,0.03,0.04,-32.8511190682392,0.398443515625
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00430000,430.0,0.38,0.37,0.375,-31.799960412306465,0.3325262060546875
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00355000,355.0,0.03,0.02,0.025,31.79541961474036,0.6093789062500001
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00392500,392.5,0.32,0.32,0.33,30.4953077173798,0.3354558642578125
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00357500,357.5,0.02,0.02,0.025,28.989018194605983,0.5820354296875
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00452500,452.5,0.02,0.02,0.025,-27.282409069661774,0.41797457031249996
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00395000,395.0,0.47,0.46,0.47,27.114642280793376,0.32520206054687495
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00455000,455.0,0.03,0.02,0.025,-27.106435296724346,0.43945873046875
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00362500,362.5,0.04,0.02,0.03,25.304517358086574,0.5390671093750001
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00427500,427.5,0.52,0.52,0.53,-23.920323012945904,0.32642275146484373
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00397500,397.5,0.67,0.67,0.6799999999999999,22.241373001709945,0.31690136230468746
TSLA,2026-02-09T21:00:00+00:00,TSLA260209C00425000,425.0,0.75,0.74,0.745,-22.049105981889134,0.3186103295898437
TSLA,2026-02-11T21:00:00+00:00,TSLA260211C00490000,490.0,0.03,0.02,0.025,-21.986644838842643,0.5429733203125001
TSLA,2026-02-11T21:00:00+00:00,TSLA260211P00350000,350.0,0.13,0.12,0.13,21.820275395025412,0.6210975390625001
TSLA,2026-02-11T21:00:00+00:00,TSLA260211P00352500,352.5,0.14,0.14,0.14500000000000002,20.55227530180152,0.6064492480468751
TSLA,2026-02-11T21:00:00+00:00,TSLA260211P00362500,362.5,0.22,0.22,0.22999999999999998,19.779112864167733,0.5468795312500001
TSLA,2026-02-13T21:00:00+00:00,TSLA260213P00300000,300.0,0.07,0.05,0.060000000000000005,19.69839809941573,0.8710950390625
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00400000,400.0,1.0,0.97,0.985,19.547779433279796,0.31055376953124997
TSLA,2026-02-11T21:00:00+00:00,TSLA260211P00355000,355.0,0.15,0.15,0.16,19.293118712785834,0.5908244042968751
TSLA,2026-02-11T21:00:00+00:00,TSLA260211P00360000,360.0,0.21,0.19,0.2,18.458236088571283,0.5600629931640625
TSLA,2026-02-11T21:00:00+00:00,TSLA260211C00475000,475.0,0.07,0.05,0.055,-18.348263338417546,0.5019581054687501
TSLA,2026-02-11T21:00:00+00:00,TSLA260211P00367500,367.5,0.32,0.29,0.3,18.217880260103534,0.5190477783203125
TSLA,2026-02-11T21:00:00+00:00,TSLA260211P00357500,357.5,0.17,0.17,0.18,18.054033995832945,0.57617611328125
TSLA,2026-02-11T21:00:00+00:00,TSLA260211P00365000,365.0,0.27,0.25,0.26,18.04870557865124,0.532231240234375
TSLA,2026-02-13T21:00:00+00:00,TSLA260213C00500000,500.0,0.05,0.05,0.055,-17.81920833106688,0.5488326367187502
TSLA,2026-02-11T21:00:00+00:00,TSLA260211C00477500,477.5,0.06,0.04,0.05,-17.783748898109053,0.507817421875
TSLA,2026-02-11T21:00:00+00:00,TSLA260211C00455000,455.0,0.21,0.2,0.20500000000000002,-17.76525442077301,0.4414118359375
TSLA,2026-02-11T21:00:00+00:00,TSLA260211P00370000,370.0,0.38,0.34,0.35,17.726000095737128,0.506840869140625
TSLA,2026-02-11T21:00:00+00:00,TSLA260211C00460000,460.0,0.14,0.13,0.14,-17.325288878532657,0.45703667968750006
TSLA,2026-02-09T21:00:00+00:00,TSLA260209P00352500,352.5,0.02,0.01,0.015,16.89970418499034,0.6015664843750002
TSLA,2026-02-11T21:00:00+00:00,TSLA260211C00485000,485.0,0.04,0.02,0.03,-16.782975834563633,0.523442265625
JPM,2026-02-13T21:00:00+00:00,JPM260213P00265000,265.0,0.06,0.03,0.035,58.27829453479101,0.5507857421875001
JPM,2026-02-13T21:00:00+00:00,JPM260213P00300000,300.0,0.39,0.35,0.375,35.774161257665135,0.3398503515625
JPM,2026-02-13T21:00:00+00:00,JPM260213P00302500,302.5,0.49,0.45,0.485,28.078250097825535,0.3283758569335937
JPM,2026-02-13T21:00:00+00:00,JPM260213P00287500,287.5,0.14,0.12,0.15,26.05659313270569,0.42676354492187507
JPM,2026-02-13T21:00:00+00:00,JPM260213P00310000,310.0,1.13,1.04,1.0899999999999999,23.72148333576638,0.29321995849609367
JPM,2026-02-13T21:00:00+00:00,JPM260213P00305000,305.0,0.64,0.6,0.6499999999999999,23.149890512303056,0.3200751586914062
JPM,2026-02-13T21:00:00+00:00,JPM260213P00290000,290.0,0.18,0.14,0.175,22.043781147155638,0.4101621484375
JPM,2026-02-13T21:00:00+00:00,JPM260213P00295000,295.0,0.25,0.21,0.255,20.29109412103393,0.37842418457031246
JPM,2026-02-13T21:00:00+00:00,JPM260213P00307500,307.5,0.81,0.77,0.8300000000000001,19.985745555717152,0.3064034204101562
JPM,2026-02-20T21:00:00+00:00,JPM260220P00290000,290.0,0.48,0.45,0.48,19.886123662482134,0.3437565625
JPM,2026-02-13T21:00:00+00:00,JPM260213P00270000,270.0,0.05,0.03,0.1,19.686050575832244,0.570316796875
JPM,2026-02-13T21:00:00+00:00,JPM260213P00297500,297.5,0.29,0.25,0.3,19.25645004872883,0.36035795898437495
JPM,2026-02-20T21:00:00+00:00,JPM260220P00295000,295.0,0.65,0.62,0.655,19.013882592181393,0.32080757324218745
JPM,2026-02-20T21:00:00+00:00,JPM260220P00190000,190.0,0.27,0.0,0.27,15.491394935722008,0.500005
JPM,2026-02-13T21:00:00+00:00,JPM260213C00350000,350.0,0.03,0.03,0.04,-14.929215786526889,0.2617261328125
JPM,2026-02-20T21:00:00+00:00,JPM260220P00310000,310.0,2.06,1.96,2.01,14.679776570100934,0.2612378564453125
JPM,2026-02-20T21:00:00+00:00,JPM260220P00205000,205.0,0.03,0.01,0.025,14.43530962110884,0.8085956640624999
JPM,2026-02-13T21:00:00+00:00,JPM260213P00315000,315.0,2.0,1.81,1.9,14.388129671450637,0.27332269653320307
JPM,2026-02-20T21:00:00+00:00,JPM260220P00300000,300.0,0.94,0.85,0.915,14.109827869754888,0.3006661730957031
JPM,2026-02-13T21:00:00+00:00,JPM260213P00275000,275.0,0.05,0.02,0.105,14.00252027758986,0.5214891601562499
JPM,2026-02-20T21:00:00+00:00,JPM260220P00250000,250.0,0.07,0.03,0.085,13.313994250181564,0.5429733203125001
JPM,2026-02-20T21:00:00+00:00,JPM260220P00230000,230.0,0.03,0.03,0.07,12.917310173865374,0.68555001953125
